ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,MeanValue,TransactionNo,SafetyStock,LeadTime,ROP,Rating,Bio,Restock
Woodland Height Chart Stickers,724,9,7.24,1.667,6.062,17.0,3.333,3.5,7.0,9.5,5.667,13.077,4.857,4.5,4.733,3.0,6.453538461538462,9.154,7.0,1.14,14.357033846153849,3.909289256646781,0,1
Retrospot Candle Small,404,696,7.24,7.429,1.5,2.667,12.0,12.0,30.25,1.0,6.5,1.0,4.667,12.0,1.25,14.333,8.199692307692308,3.462,9.0,2.31,27.941289230769232,4.897065274014388,0,0
Stripey Chocolate Nesting Boxes,358,29,7.24,1.833,2.5,1.333,4.417,3.444,3.375,2.167,2.0,2.5,4.0,8.385,1.467,1.667,3.00676923076923,8.692,4.0,0.27,4.811827692307692,3.9608336199309626,0,0
Toast Its - Happy Birthday,412,1006,6.04,5.818,4.0,10.0,7.2,7.6,3.0,3.0,1.0,7.0,2.0,2.471,2.682,1.5,4.405461538461538,8.385,5.0,1.3199999999999998,10.81520923076923,2.91023441823494,0,0
Filigris Heart With Butterfly,3906,33,6.19,17.556,13.438,28.294,17.143,14.941,11.333,11.625,15.048,13.714,45.143,39.909,7.826,6.429,18.64607692307692,17.077,19.0,1.35,44.17220384615384,4.466986985527651,0,1
Red Gingham Rose Jewellery Box,1744,12,6.19,5.259,8.619,1.0,0.0,0.0,1.0,4.235,7.56,8.565,6.667,5.529,4.378,7.111,4.609461538461538,27.455,5.0,0.27,6.244554615384615,4.429403247831435,1,0
Painted Pink Rabbit,573,4,6.19,2.0,4.222,8.0,4.737,4.5,1.231,2.833,1.727,1.6,3.5,2.0,2.0,3.5,3.21923076923077,10.769,4.0,0.57,5.834961538461538,3.1188628872023387,0,1
Flower Vine Raffia Food Cover,383,1053,6.19,2.083,2.0,3.556,2.643,2.9,3.857,3.214,2.739,3.75,2.7,1.2,2.182,2.25,2.698,11.0,3.0,1.38,6.72324,4.950536115435305,0,0
Gin & Tonic Diet Greeting Card,3299,511,6.19,11.667,11.84,14.562,12.857,15.5,12.125,10.192,8.727,14.778,15.263,19.2,18.524,9.25,13.421923076923076,19.154,14.0,2.7,50.2391923076923,4.898220836135479,0,0
Rabbit Design Cotton Tote Bag,181,812,6.19,2.667,3.5,2.6,3.2,2.0,0.0,8.0,2.333,2.0,1.0,3.75,4.25,1.0,2.792307692307692,5.167,3.0,2.19,9.115153846153843,3.330019807525092,1,0
4 Vanilla Botanical Candles,978,537,6.19,10.0,4.529,2.5,2.667,6.0,2.5,2.667,1.25,6.0,2.0,6.226,6.649,4.059,4.388230769230769,12.923,5.0,1.65,12.240580769230768,3.5403736989400887,0,0
Sweet Pudding Sticker Sheet,98,457,6.19,4.143,0.0,4.5,2.0,4.0,1.0,5.25,1.286,6.0,2.0,2.0,1.0,1.0,2.629153846153846,3.083,3.0,1.2,6.154984615384615,4.057992386970473,1,0
Decorative Rose Bathroom Bottle,1170,618,6.19,9.278,13.171,4.091,2.667,2.5,4.636,3.545,4.667,2.0,4.0,4.75,8.875,2.333,5.116384615384616,12.615,6.0,2.46,18.58630615384616,3.4411478689623625,1,0
Decorative Flore Bathroom Bottle,515,580,6.19,2.75,6.125,1.846,1.3,4.833,7.333,3.7,1.4,1.429,2.818,4.583,2.875,1.0,3.2301538461538453,10.769,4.0,0.15,4.484523076923077,4.840397184911678,1,0
Pink Diamante Pen In Gift Box,424,106,6.19,5.211,7.69,1.25,1.4,1.0,0.0,1.833,2.538,1.0,2.0,1.25,2.714,1.5,2.2604615384615383,8.667,3.0,0.15,3.3390692307692307,4.34897194932721,0,0
If You Can't Stand The Heat Mug,1621,343,6.19,20.312,12.5,11.778,16.667,13.25,5.833,9.25,3.429,1.333,61.909,1.846,2.2,1.714,12.463153846153846,9.462,13.0,0.4499999999999999,18.60841923076923,3.1064428541117644,0,0
Traditional Wooden Skipping Rope,8149,855,6.19,4.643,16.188,7.333,28.893,22.7,23.571,19.95,47.2,35.062,17.762,15.407,14.602,18.387,20.89984615384616,34.692,21.0,0.21,25.38896769230769,3.37752908715071,0,0
Garage Key Fob,2686,616,6.19,5.65,12.692,10.167,10.913,9.2,47.5,5.929,9.167,5.333,6.321,4.6,3.146,6.167,10.521923076923075,22.308,11.0,1.2,23.62630769230769,5.0,0,0
Pink Vintage Paisley Picnic Bag,2686,317,6.19,4.4,14.25,4.714,3.5,5.321,10.438,7.427,5.9,4.421,3.731,3.36,4.4,4.818,5.898461538461538,32.692,6.0,2.07,18.209815384615386,5.0,0,0
Cakes And Rabbits Design Flannel,119,35,6.19,1.2,1.0,1.0,6.5,1.5,8.0,7.0,1.643,0.0,2.0,3.167,1.0,1.0,2.693076923076923,4.167,3.0,0.93,5.504561538461538,4.738728976052509,0,0
Party Time Design Flannel,86,599,6.19,1.5,1.0,0.0,6.5,0.0,12.0,6.5,2.375,0.0,2.0,12.0,1.0,3.0,3.682692307692308,2.5,4.0,0.54,5.988653846153847,3.9887247448496863,0,0
Pack Of 60 Dinosaur Cake Cases,12340,50,6.19,30.48,11.579,16.0,21.855,23.953,14.566,19.215,28.22,31.729,28.672,9.577,8.953,7.571,19.41307692307692,49.308,20.0,1.74,53.77875384615384,3.760037087593424,0,1
Pack Of 12 Hearts Design Tissues,8803,19,7.24,9.382,18.474,58.871,14.065,21.0,12.9,42.611,16.4,18.227,30.71,14.152,10.87,6.643,21.100384615384616,33.385,22.0,1.59,55.549611538461534,4.749699418311005,0,1
Bohemian Collage Stationery Set,635,44,7.24,1.5,2.091,1.5,1.273,1.429,2.571,5.75,4.13,5.15,2.545,2.316,3.405,2.769,2.8022307692307686,16.385,3.0,1.17,6.278609999999999,4.275920534259487,0,0
Empire Birthday Card,1218,31,7.24,8.0,5.889,8.938,9.933,10.875,6.562,8.667,10.182,10.091,7.357,5.857,8.062,3.75,8.01253846153846,11.462,9.0,2.4,28.230092307692303,2.5899285525856235,0,0
Paper Bunting Retrospot,7588,138,6.19,6.81,10.1,6.705,8.827,8.212,11.326,13.757,12.075,9.394,7.278,5.085,8.632,6.529,8.825384615384616,62.462,9.0,0.78,15.8838,5.0,0,0
Mirror Mosaic Goblet Candle Holder,574,7,6.04,2.25,1.5,4.0,2.0,2.4,5.8,2.667,2.0,3.0,1.333,146.2,4.0,1.5,13.74230769230769,2.615,14.0,0.57,21.833115384615382,5.0,0,0
Family Album White Picture Frame,1200,42,6.19,3.355,3.583,2.105,2.667,2.737,2.385,3.424,2.367,2.727,5.476,2.477,3.1,3.812,3.093461538461538,30.0,4.0,0.69,6.134488461538461,4.937252532943198,1,0
Black Heart Card Holder,4871,392,6.19,83.0,3.438,11.706,4.824,4.231,29.0,29.0,63.0,6.077,24.533,12.917,12.211,29.333,24.097692307692306,14.692,25.0,0.8099999999999999,44.51913076923077,3.108388805371792,0,0
Wood Stamp Set Thank You,1515,209,6.19,2.235,4.8,7.333,4.25,3.5,4.5,10.476,5.333,7.154,6.375,4.0,4.973,3.111,5.233846153846154,22.538,6.0,0.8999999999999999,10.710461538461535,3.5631735502766606,0,0
Wood Stamp Set Best Wishes,1019,41,6.19,3.5,1.611,1.0,3.8,6.5,3.0,6.5,4.724,4.4,11.679,3.889,3.467,7.214,4.714153846153847,15.0,5.0,0.69,8.252766153846155,2.342280138642289,0,0
Wood Stamp Set Flowers,1009,581,6.19,2.0,6.16,14.8,4.667,8.8,2.667,9.25,4.784,3.727,5.867,4.952,4.591,1.455,5.67076923076923,15.615,6.0,2.91,22.501938461538455,5.0,0,0
Decoration White Chick Magic Garden,944,44,6.19,16.5,8.081,6.286,6.587,4.0,2.5,6.0,3.273,0.0,1.0,0.0,1.5,1.0,4.363615384615384,14.273,5.0,2.64,16.519944615384613,3.843261436740972,0,0
Felt Egg Cosy Ladybird,327,291,6.19,11.0,7.667,1.0,17.667,1.0,0.0,1.0,1.0,12.0,2.0,1.0,1.7,1.0,4.464153846153847,4.583,5.0,1.89,13.43725076923077,5.0,0,0
Feltcraft Doll Emily,1347,28,6.19,2.871,7.0,2.312,10.8,10.143,3.0,6.333,3.25,6.5,6.174,4.886,4.081,4.071,5.493923076923077,21.231,6.0,0.06,6.3296353846153846,5.0,0,0
Heart Filigree Dove Small,5534,45,6.19,13.244,11.407,11.593,15.625,16.314,35.5,22.3,17.824,20.25,34.96,15.103,12.97,11.667,18.36592307692308,24.385,19.0,1.7999999999999998,52.05866153846154,3.296573583631057,0,1
Heart Ivory Trellis Large,3156,12,6.19,8.321,7.519,8.903,7.676,7.769,17.826,9.269,19.381,9.0,8.923,7.765,6.733,6.25,9.641153846153848,25.615,10.0,1.95,28.800250000000005,3.491732260596987,0,1
Heart Ivory Trellis Small,4171,751,6.19,8.045,8.906,6.394,14.065,7.639,23.677,6.6,7.5,15.438,14.05,11.731,7.875,10.111,10.925461538461535,29.923,11.0,0.21,13.294346923076922,4.66619034234712,0,0
Office Mug Warmer Polkadot,673,1030,6.19,5.406,4.25,8.667,2.5,4.5,2.2,9.4,7.0,5.0,2.8,3.333,5.367,6.125,5.119076923076923,10.692,6.0,2.7,19.82150769230769,2.44545789613373,0,0
200 Red + White Bendy Straws,918,806,6.19,4.412,5.2,4.182,3.75,19.167,2.692,2.526,4.483,10.083,13.6,3.444,3.043,1.0,5.967846153846154,13.462,6.0,2.76,22.471255384615382,3.7617408826214382,0,0
Heart Decoration Painted Zinc,2386,541,6.19,11.647,3.682,40.0,7.957,11.333,10.333,7.588,6.762,25.412,12.909,8.476,4.471,4.923,11.961,18.077,12.0,1.38,28.50618,3.661840998793272,0,0
Love Garland Painted Zinc,453,23,6.19,5.4,9.545,4.125,6.75,8.4,6.429,3.75,3.6,4.429,7.571,4.667,2.2,1.667,5.271769230769231,6.0,6.0,1.35,13.116888461538462,5.0,0,0
Glass Jar English Confectionery,1019,156,6.19,3.65,7.25,8.143,4.273,7.333,3.636,10.143,6.875,3.714,3.545,4.077,1.538,1.727,5.069538461538462,18.538,6.0,1.41,13.148049230769232,4.361017885504456,0,0
Glass Jar Marmalade,484,15,6.19,1.0,21.667,13.75,15.222,4.286,2.667,5.857,12.5,2.0,1.778,2.222,1.375,1.167,6.57623076923077,7.0,7.0,2.4,22.78295384615385,3.915233022462804,1,1
Glass Jar Digestive Biscuits,624,812,7.24,1.077,7.167,2.312,3.25,5.056,5.833,4.0,3.0,8.0,5.263,2.1,2.095,1.182,3.871923076923077,14.308,4.0,2.97,15.499611538461538,3.568515267314699,0,0
Airline Bag Vintage Jet Set Brown,354,619,6.19,2.0,1.882,3.75,1.667,2.143,1.75,1.545,1.368,2.286,3.353,2.769,1.714,1.333,2.12,13.308,3.0,0.3299999999999999,3.6996,5.0,0,0
Money Box Kings Choice Design,346,14,6.19,3.667,6.5,6.333,5.222,1.0,5.667,1.333,1.333,4.667,1.4,3.625,2.529,6.2,3.805846153846154,6.538,4.0,0.3,5.141753846153846,3.703289176069592,1,0
Pack Of 60 Spaceboy Cake Cases,8426,18,6.19,23.419,14.439,16.791,22.875,9.081,15.659,20.02,12.425,19.303,11.64,18.326,10.547,12.417,15.918615384615382,41.154,16.0,1.47,39.40036461538461,4.1497170256375,0,1
Watering Can Green Dinosaur,1394,336,6.19,3.222,7.182,4.0,9.368,6.679,6.389,5.541,4.7,4.615,2.9,1.889,16.429,3.5,5.878,17.846,6.0,0.27,7.58706,3.560876477528036,0,0
Watering Can Garden Marker,1374,903,6.19,2.6,3.0,5.7,23.05,37.231,4.529,5.667,3.0,4.833,3.25,2.182,9.167,1.4,8.12376923076923,9.923,9.0,2.25,27.278480769230768,2.682462867984606,1,0
Emergency First Aid Tin,1089,582,6.19,5.952,4.76,2.308,4.438,10.188,6.273,2.667,6.091,2.19,5.211,2.474,2.848,1.875,4.40576923076923,19.462,5.0,0.48,7.11476923076923,3.2039648722973366,1,0
Doorstop Retrospot Heart,1599,665,6.19,3.654,2.853,2.381,2.708,2.333,3.579,2.267,2.842,3.087,25.594,2.562,3.31,3.25,4.647692307692308,23.385,5.0,2.43,16.29389230769231,3.6980282926353065,0,0
Childs Garden Spade Blue,309,766,6.19,2.5,10.2,4.0,2.3,4.0,2.957,1.875,1.778,1.333,1.0,4.0,2.091,2.0,3.0795384615384616,8.077,4.0,0.03,4.092386153846154,3.936745169736371,0,0
Childs Garden Rake Blue,208,757,6.19,1.833,8.5,6.0,2.5,2.375,2.941,2.667,1.0,6.0,0.0,0.0,2.5,2.4,2.978153846153845,6.0,3.0,0.54,4.608203076923076,3.980576074076493,1,0
Holiday Fun Ludo,1165,25,6.19,3.333,2.385,16.6,3.222,7.529,3.611,15.0,7.625,2.5,6.95,3.333,2.5,2.5,5.929846153846153,17.077,6.0,0.78,10.62528,4.111080299481238,0,0
Happy Stencil Craft,2831,281,7.24,3.667,4.312,50.167,11.316,25.938,5.533,5.846,16.118,6.471,10.792,9.032,4.278,18.053,13.194076923076922,22.462,14.0,2.52,47.24907384615384,3.711312369848991,1,0
Feltcraft Hairband Red And Blue,921,40,7.24,5.125,4.714,7.857,5.846,6.875,6.714,4.0,1.5,5.4,9.5,5.333,5.298,3.579,5.51853846153846,12.692,6.0,0.8099999999999999,10.470016153846151,5.0,0,0
Card Holder Gingham Heart,687,153,7.24,9.828,3.4,4.0,0.0,0.0,0.0,3.125,3.0,3.632,5.667,4.276,3.694,2.714,3.3335384615384616,18.1,4.0,1.53,9.100313846153846,5.0,0,0
Set Of 4 Napkin Charms Cutlery,1253,15,6.19,6.5,14.0,50.857,3.3,30.667,6.846,10.75,4.5,3.5,2.8,4.333,4.0,3.667,11.209230769230771,10.077,12.0,2.28,37.55704615384616,4.064890732809162,1,1
Wooden Croquet Garden Set,782,949,6.19,1.8,2.333,3.625,2.792,2.871,2.389,2.525,2.902,3.636,2.0,2.2,2.0,1.5,2.505615384615385,23.615,3.0,0.69,4.728874615384616,4.454258279740997,1,0
Set Of 4 Napkin Charms Hearts,806,18,6.19,5.176,7.182,3.571,4.583,2.857,9.667,4.375,3.875,6.778,7.167,4.333,3.909,8.778,5.557769230769231,11.692,6.0,0.15,6.833665384615385,3.827911758547045,0,0
Set Of 4 Napkin Charms 3 Keys,238,31,6.19,5.0,4.6,3.5,3.857,2.0,4.0,1.0,1.0,1.0,2.333,4.25,2.125,11.0,3.512692307692308,4.462,4.0,0.09,4.316142307692307,1.3565147079482247,0,0
Set Of 4 Napkin Charms Stars,269,37,6.19,8.8,0.0,9.5,2.5,4.0,3.5,0.0,1.0,0.0,3.75,7.778,2.643,5.9,3.797769230769231,5.3,4.0,1.56,9.92452,4.220493012926025,0,0
Set Of 4 Napkin Charms Leaves,240,7,6.19,9.5,3.857,9.0,6.0,2.0,2.5,3.667,0.0,4.667,1.0,2.5,5.333,5.444,4.266769230769231,4.167,5.0,0.24,6.024024615384615,4.505614361251216,0,0
Ceramic Love Heart Money Bank,733,13,6.19,18.5,27.154,9.2,6.75,8.667,0.0,4.0,12.0,1.0,6.333,4.0,7.5,18.143,9.480538461538462,3.917,10.0,2.52,33.89095692307693,2.587338241959773,0,1
French Kitchen Sign Blue Metal,1243,3,6.19,6.429,7.0,10.4,3.889,11.619,6.833,6.875,19.0,5.391,3.0,3.688,3.308,6.2,7.20246153846154,13.231,8.0,1.68,20.100135384615385,4.6994110691946025,1,1
French Blue Metal Door Sign 4,762,686,6.19,3.4,4.091,5.6,6.231,5.667,3.0,4.611,2.5,7.312,2.818,6.643,4.133,2.857,4.527923076923076,12.385,5.0,0.09,5.407513076923077,3.919423322055191,1,0
Doormat Christmas Village,590,42,6.19,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.1,25.65,1.0,1.571,1.6,2.993923076923077,7.429,3.0,0.51,4.526900769230769,4.537933720634662,0,0
Ribbon Reel Christmas Sock Bauble,1835,842,6.19,3.761,2.0,3.5,1.0,5.5,1.0,10.0,6.222,16.455,6.237,6.805,5.045,5.294,5.601461538461537,25.154,6.0,0.48,8.688701538461537,3.9496013526299145,0,0
Make Your Own Flowerpower Card Kit,934,50,6.19,2.105,2.938,7.923,6.8,4.0,3.714,3.562,1.0,3.882,3.286,3.409,2.222,11.318,4.319923076923077,16.231,5.0,2.31,14.979022307692308,5.0,0,0
Feltcraft Princess Lola Doll,2020,25,6.19,4.116,2.423,6.067,9.889,3.25,5.55,6.067,7.375,4.893,5.5,4.656,3.344,3.045,5.090384615384616,32.923,6.0,2.28,17.606076923076927,4.426228820584087,0,0
Large Yellow Babushka Notebook,599,484,7.24,2.4,10.5,2.2,1.333,6.0,12.0,4.429,2.4,8.286,2.0,1.545,3.944,7.292,4.948384615384616,9.462,5.0,0.57,7.820579230769231,5.0,0,0
Clear Drawer Knob Acrylic Edwardian,6635,20,6.19,19.818,13.462,17.59,13.381,16.357,11.587,15.256,14.6,13.682,13.0,18.72,13.295,7.7,14.496,35.231,15.0,1.23,32.830079999999995,5.0,0,1
Fluted Antique Candle Holder,2809,502,6.19,10.321,9.2,7.857,18.8,7.0,12.6,17.625,5.7,11.0,12.917,9.292,18.467,19.467,12.326615384615383,16.077,13.0,0.72,21.87516307692308,3.0804442739115894,0,0
Round Cake Tin Vintage Green,531,158,6.19,1.286,2.32,3.304,3.65,2.25,1.765,1.824,1.8,2.19,3.8,2.417,1.81,1.2,2.278153846153846,17.231,3.0,0.3,3.6834461538461536,3.4609831299788523,0,0
Number Tile Cottage Garden 4,72,40,6.19,6.0,1.0,4.0,3.8,4.5,1.0,1.0,1.5,1.0,1.0,0.0,1.0,1.0,2.0615384615384618,2.5,3.0,1.74,6.587076923076923,4.651610682726256,0,0
Number Tile Cottage Garden 7,63,294,6.19,3.5,1.0,4.5,8.0,3.0,1.25,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0961538461538463,2.273,3.0,0.39,3.8175,3.834462716241828,0,0
Calendar Family Favourites,193,6,6.19,6.714,3.0,0.0,0.0,0.0,6.0,2.75,2.0,4.2,1.667,2.4,2.941,2.143,2.601153846153846,5.9,3.0,0.24,3.624276923076923,3.961393230743704,0,0
Herb Marker Thyme,1908,777,6.19,3.05,11.1,7.55,9.103,6.655,8.872,5.324,23.25,9.0,4.125,8.455,4.75,6.0,8.24876923076923,18.923,9.0,0.4499999999999999,12.711946153846151,5.0,0,0
Herb Marker Rosemary,1944,43,6.19,2.95,11.182,8.6,9.385,7.536,8.463,5.758,23.25,7.625,4.125,8.273,4.789,4.583,8.193769230769231,19.154,9.0,2.43,28.91085923076923,3.88963362180793,0,0
Herb Marker Parsley,1874,682,6.19,2.909,11.778,8.333,9.269,6.7,8.1,5.486,21.538,7.625,4.571,8.5,5.0,5.455,8.09723076923077,19.0,9.0,2.49,29.162104615384614,3.231070651751418,0,0
Herb Marker Mint,1757,1067,6.19,2.579,10.636,9.158,9.179,7.0,8.341,5.676,7.417,9.125,4.5,8.5,5.214,4.0,7.025,19.077,8.0,1.68,19.802,3.3661999983644053,0,0
Herb Marker Basil,3427,27,6.19,2.909,11.1,9.2,9.364,7.393,8.78,81.075,21.615,7.625,2.5,9.222,4.556,4.385,13.824923076923078,19.231,14.0,2.1,43.03233846153847,5.0,1,1
Herb Marker Chives,1721,107,6.19,2.824,13.0,9.643,9.36,6.222,8.375,5.5,19.929,5.833,9.571,8.889,5.615,4.7,8.420076923076921,16.615,9.0,0.69,14.809853076923076,4.021780519614763,0,0
Baking Mould Rose Milk Chocolate,690,465,6.19,11.778,9.846,26.0,21.5,21.25,22.0,5.0,10.5,6.0,2.667,1.667,1.875,2.0,10.929461538461538,5.077,11.0,1.44,26.738424615384616,2.83575224478209,0,0
Christmas Metal Postcard With Bells,3375,29,6.19,5.0,1.0,0.0,5.5,6.0,0.0,6.0,0.0,0.0,48.0,31.976,32.8,14.0,11.559692307692307,12.889,12.0,1.59,30.37991076923077,2.4305414046834057,0,1
London Bus Coffee Mug,4367,38,6.19,8.071,10.156,14.308,13.061,28.576,17.222,12.591,13.118,8.929,10.815,15.222,7.805,5.733,12.739000000000004,25.231,13.0,1.65,34.01935,3.5753633573258865,0,0
Childrens Dolly Girl Mug,1607,23,6.19,10.545,11.0,4.364,9.042,6.929,8.357,5.714,5.636,7.818,7.692,6.312,4.241,3.5,7.011538461538462,16.615,8.0,0.6599999999999999,12.627615384615384,4.003477880572617,0,0
Pantry Rolling Pin,2465,562,6.19,0.0,0.0,4.85,7.148,3.741,5.741,22.182,8.778,14.429,62.143,5.261,3.133,1.833,10.710692307692309,22.818,11.0,1.89,31.24320846153846,5.0,1,0
Apothecary Measuring Jar,67,431,7.24,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,1.75,2.286,3.333,2.75,3.0,1.8168461538461536,3.286,2.0,2.61,6.741968461538461,5.0,0,0
Vintage Embossed Heart,1033,1010,7.24,0.0,0.0,0.0,0.0,11.0,10.5,7.95,7.938,8.867,12.214,4.6,6.533,5.2,5.754,13.444,6.0,0.84,10.83336,4.193653578927165,1,0
Zinc Heart T-Light Holder,868,921,7.24,0.0,0.0,0.0,0.0,0.0,13.818,10.625,15.0,11.667,23.25,8.6,8.2,1.8,7.15076923076923,8.75,8.0,2.61,26.66350769230769,3.745831413840411,0,0
Silver Bells Table Decoration,2169,101,7.24,0.0,0.0,0.0,0.0,0.0,13.778,8.062,6.556,12.375,9.933,8.612,6.416,6.222,5.534923076923077,33.375,6.0,2.79,21.442435384615383,4.53960185342169,0,0
Pack Of 6 Large Fruit Straws,2283,1056,6.19,0.0,0.0,0.0,0.0,0.0,0.0,25.615,24.333,11.062,9.03,14.714,6.174,3.0,7.225230769230769,22.0,8.0,0.21,9.51729846153846,2.451253923863612,0,0
Large Ivory Heart Wall Organiser,782,524,6.19,0.0,0.0,0.0,0.0,3.0,3.087,3.364,2.95,2.812,2.917,13.636,5.893,3.0,3.1276153846153845,17.333,4.0,0.18,4.562970769230769,5.0,0,0
Zinc T-Light Holder Stars Small,5089,200,6.19,0.0,0.0,0.0,0.0,27.25,22.717,16.696,14.333,12.892,23.462,18.633,17.455,13.231,12.820692307692306,30.889,13.0,1.47,31.84641769230769,4.854105595856611,0,0
Regency Tea Spoon,1462,39,6.19,0.0,0.0,0.0,0.0,0.0,18.474,28.636,17.636,15.167,22.333,14.625,8.25,4.0,9.932384615384612,9.875,10.0,0.09,10.893914615384617,5.0,0,0
Regency Cake Fork,1715,930,6.19,0.0,0.0,0.0,0.0,0.0,18.391,15.571,24.231,28.7,18.357,12.3,8.182,3.5,9.940923076923076,12.375,10.0,1.26,22.52556307692308,3.125846618123389,1,0
Regency Cake Slice,578,25,6.19,0.0,0.0,0.0,0.0,0.0,6.909,4.182,9.444,4.167,7.714,3.5,8.727,1.75,3.568692307692308,11.625,4.0,2.1,11.494253846153846,5.0,0,0
Regency Sugar Bowl Green,3057,8,6.19,0.0,0.0,0.0,0.0,0.0,6.333,18.586,17.459,7.933,6.525,4.645,3.545,2.688,5.208769230769231,42.75,6.0,2.94,21.313781538461537,3.739982838973705,0,1
Red Rocking Horse Hand Painted,2331,44,6.19,0.0,0.0,0.0,0.0,0.0,0.0,48.714,20.5,26.455,13.8,13.825,10.143,7.333,10.82846153846154,23.571,11.0,0.39,15.2231,3.247441877181437,1,0
Jingle Bell Heart Antique Gold,794,96,6.19,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.75,7.0,10.25,8.435,5.244,3.9,4.583,15.571,5.0,1.83,13.38689,4.160827629393781,1,0
Laurel Heart Antique Gold,525,924,6.19,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.5,12.0,31.875,7.625,5.529,1.25,6.8291538461538455,6.429,7.0,0.63,11.302366923076924,4.137444914011626,0,0
Laurel Star Antique Gold,379,33,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,11.545,6.2,7.526,2.0,4.867,8.0,5.0,1.92,14.34464,3.1214629274880035,1,0
Laurel Star Antique Silver,430,1011,6.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.333,7.0,10.364,8.333,4.848,7.0,3.759846153846154,9.143,4.0,0.75,6.819884615384615,3.305062646458635,1,0
Reindeer Heart Decoration Silver,1537,42,6.19,0.0,0.0,0.0,0.0,0.0,10.0,4.0,7.8,12.222,14.913,11.167,9.294,7.857,5.9425384615384615,19.25,6.0,0.27,7.604485384615385,3.2267682246719502,0,0
Storage Tin Vintage Doily,2509,546,6.19,0.0,0.0,0.0,0.0,0.0,0.0,8.621,7.981,6.709,8.828,5.347,5.643,2.5,3.509923076923077,50.857,4.0,1.68,9.89667076923077,3.2362849321431755,0,0
Set Of 3 Wooden Heart Decorations,3893,1076,6.19,0.0,0.0,0.0,0.0,0.0,0.0,7.939,8.824,10.897,8.96,7.355,7.442,6.71,4.471307692307692,70.286,5.0,2.67,16.938391538461538,3.8119020929004,0,0
Set Of 2 Ceramic Christmas Trees,786,1004,7.24,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.5,10.4,8.625,9.971,8.03,2.6,3.748153846153847,13.857,4.0,0.4499999999999999,5.686669230769231,2.811014863827542,0,0
Heart T-Light Holder Willie Winkie,969,995,7.24,0.0,0.0,0.0,0.0,0.0,0.0,6.8,11.833,11.214,10.15,8.5,6.5,4.833,4.602307692307692,16.714,5.0,2.16,14.940984615384616,3.5086255025860646,0,0
Blue Vintage Spot Beaker,5048,947,7.24,0.0,0.0,0.0,0.0,0.0,0.0,27.811,10.945,21.818,70.2,7.167,7.25,3.571,11.44323076923077,32.143,12.0,0.87,21.95561076923077,5.0,1,0
Dolly Girl Childrens Bowl,1622,219,7.24,0.0,0.0,0.0,0.0,0.0,0.0,15.529,6.625,11.676,11.812,6.24,4.143,3.429,4.573384615384615,28.0,5.0,0.75,8.430038461538462,5.0,0,0
Decorative Wicker Heart Small,1596,20,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.562,23.318,9.0,10.256,7.2,5.641230769230769,22.8,6.0,2.94,22.58521846153846,3.1501207591072458,0,1
Egg Frying Pan Blue,175,15,6.19,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.889,2.6,3.091,2.071,1.962,2.0,1.2394615384615384,11.0,2.0,1.77,4.193846923076923,5.0,1,0
Spaceboy Beaker,2632,40,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.273,18.82,24.0,14.5,6.878,3.75,5.709307692307693,31.5,6.0,1.11,12.337331538461536,2.233560730863952,1,0
Home Sweet Home Cushion Cover,807,33,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908,3.039,3.507,2.467,0.993923076923077,60.5,1.0,0.75,1.7454423076923078,5.0,0,0
Belle Jardiniere Cushion Cover,761,20,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309,3.781,3.25,3.176,1.0396923076923077,56.25,2.0,0.93,2.966913846153846,5.0,0,0
Foot Stool Home Sweet Home,489,39,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307,2.276,2.21,1.375,0.6283076923076922,55.5,1.0,0.03,1.0188492307692307,3.640268087859893,0,0
Hanging Heart Bonheur,610,796,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458,6.905,5.68,8.111,2.3964615384615384,19.75,3.0,2.97,10.11749076923077,4.58242656173511,0,0
Set Of 2 Trays Home Sweet Home,269,975,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.073,2.025,1.733,0.5970000000000001,34.75,1.0,1.68,2.00296,2.799080671890871,0,0
Home Sweet Home Bottle,474,20,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.571,3.281,3.0,1.6424615384615384,22.0,2.0,1.08,3.773858461538461,4.260442789925814,0,0
