ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,QuantityPerYear,TransactionNo,RestockPoint,Rating,Bio
Felt Farm Animal White Bunny,1563,776,7.24,90.5,17.25,19.0,6.545,4.476,1.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,11.05930769230769,10.0,11.0,5.0,0
Feltcraft Doll Molly,4514,1311,7.24,5.1,2.667,3.333,10.714,6.625,5.667,5.95,3.944,32.263,5.314,81.083,4.857,3.35,13.143615384615384,26.462,19.0,4.343951965097257,1
Cosmetic Bag Vintage Rose Paisley,417,414,7.24,7.444,3.5,1.0,3.375,2.25,3.0,5.0,2.647,3.0,2.6,10.583,2.273,2.6,3.790153846153846,7.692,4.0,0.6244702620103517,0
Pocket Bag Blue Paisley Red Spot,834,189,7.24,2.556,6.625,1.0,5.75,8.333,7.0,21.1,3.519,8.333,2.0,5.0,5.92,3.0,6.164307692307693,10.308,7.0,3.4033699948969307,0
Pocket Bag Pink Paisely Brown Spot,469,514,7.24,5.0,5.385,7.0,3.8,12.0,12.5,15.5,3.435,1.0,2.0,2.75,3.133,1.75,5.788692307692307,7.462,5.0,4.103067447399844,0
Coffee Mug Dog + Ball Design,1543,1886,7.24,4.759,5.619,8.636,4.938,7.0,7.214,5.273,6.375,3.812,5.077,5.684,24.952,4.727,7.235846153846153,15.769,9.0,4.810555538886662,0
Coffee Mug Cat + Bird Design,2228,466,7.24,3.854,5.9,8.1,9.815,5.737,10.105,5.364,11.545,7.842,11.235,5.579,22.083,3.688,8.526692307692308,20.769,10.0,3.236025316867102,0
Gold Mug Bone China Tree Of Life,770,368,7.24,8.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.167,7.55,9.656,6.2,5.7620000000000005,11.429,11.0,3.914176814373936,1
Tea Cosy Blue Stripe,250,1468,7.24,1.474,2.667,1.143,2.167,2.714,1.167,14.75,1.167,1.0,2.0,3.143,2.471,1.273,2.856615384615385,8.077,3.0,5.0,1
Tea Cosy Red Stripe,370,1812,7.24,1.421,2.5,1.182,4.0,1.375,0.0,3.5,1.0,3.143,11.273,2.8,2.474,1.625,2.7917692307692303,10.25,4.0,3.4822530077494878,0
Blue Polkadot Kids Bag,286,393,7.24,2.667,1.0,8.667,2.333,1.667,1.0,4.833,4.875,3.75,8.3,4.125,1.333,1.2,3.519230769230769,5.769,4.0,3.2630843153350853,0
Round Snack Boxes Set Of4 Woodland,8560,1277,7.24,9.907,16.653,14.78,8.759,8.213,11.208,15.484,7.547,17.45,8.423,10.64,9.717,8.839,11.355384615384615,58.769,12.0,4.566164193759022,0
Round Snack Boxes Set Of 4 Skulls,1184,1032,7.24,2.344,2.875,2.333,7.824,3.0,4.312,5.2,3.375,5.346,3.324,5.444,3.762,2.25,3.953,23.538,5.0,3.691150571302176,0
Round Container Set Of 5 Retrospot,1604,1749,6.19,1.625,6.167,15.0,10.72,3.875,9.591,5.462,4.879,5.059,7.222,3.417,4.045,1.3,6.027846153846154,18.692,7.0,4.632696637143337,1
Star Decoration Painted Zinc,4683,1108,6.19,8.143,2.5,0.0,0.0,0.0,10.0,0.0,15.0,3.5,27.062,31.327,25.731,22.52,11.214076923076924,21.0,27.0,5.0,0
Noel Garland Painted Zinc,1411,1651,6.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.933,9.188,11.667,11.2,4.614461538461539,18.714,12.0,3.9277458894014927,0
Home Garland Painted Zinc,997,1466,6.19,8.727,6.257,6.5,4.667,3.75,6.5,8.167,6.0,12.429,18.375,15.714,6.889,4.0,8.305769230769231,10.0,8.0,5.0,0
Tea Bag Plate Red Retrospot,4086,731,6.19,14.093,12.857,26.316,8.357,11.938,17.059,13.52,10.929,7.094,7.964,10.724,7.966,3.846,11.743307692307692,28.0,11.0,4.057956661186637,0
Charlotte Bag Suki Design,18152,948,6.19,30.508,21.258,25.957,22.743,16.441,18.693,14.446,13.481,18.897,14.927,20.083,20.683,39.034,21.31930769230769,70.077,20.0,3.6247220376510048,0
Charlotte Bag Pink Polkadot,9721,1486,6.19,12.673,10.491,12.816,16.677,9.957,13.596,14.631,9.254,16.887,9.405,13.7,13.832,13.3,12.863000000000001,59.769,13.0,2.8063938106089523,0
Kings Choice Biscuit Tin,482,1914,6.19,1.957,4.75,3.0,3.095,2.769,2.5,1.636,2.556,1.538,1.778,2.167,2.767,2.385,2.530615384615385,14.769,3.0,3.840558972642471,0
Kings Choice Tea Caddy,700,1340,6.19,2.067,4.3,2.273,4.161,3.235,1.333,2.222,2.621,3.091,2.6,1.846,2.52,2.0,2.6360769230769234,20.154,3.0,4.299925068625437,0
Glass Jar Daisy Fresh Cotton Wool,733,254,6.19,1.385,8.562,1.667,2.467,3.182,4.4,3.045,1.692,1.6,2.115,2.481,2.053,1.364,2.770230769230769,21.462,3.0,3.7431750188850574,0
Glass Jar Peacock Bath Salts,414,1303,6.19,3.6,18.714,2.25,2.062,2.615,3.0,2.4,2.111,2.0,1.938,2.714,1.75,1.25,3.5695384615384613,11.077,4.0,3.029255686091541,1
Childrens Apron Spaceboy Design,3758,572,6.19,4.5,11.0,6.571,6.34,8.96,7.576,5.964,3.788,11.531,8.659,4.899,6.457,3.462,6.900538461538461,44.077,7.0,5.0,0
Airline Bag Vintage World Champion,282,755,6.19,1.25,1.5,2.0,3.273,1.875,1.0,1.833,1.333,1.556,2.062,2.818,1.885,1.625,1.8469230769230773,11.692,2.0,3.5532046396465278,0
Airline Bag Vintage Jet Set Red,555,98,6.19,2.111,1.6,2.615,3.091,2.5,2.167,1.941,1.8,3.143,3.529,3.32,2.5,1.444,2.4431538461538462,17.846,3.0,4.3711536710096,0
Red Retrospot Umbrella,1940,130,6.19,2.432,6.593,4.214,6.333,2.4,8.263,2.867,6.658,2.655,3.735,9.065,4.27,7.556,5.157,29.077,6.0,4.912797200547924,0
Curious Images Gift Wrap Set,685,1640,6.19,27.0,1.0,12.4,1.5,3.5,24.0,3.727,4.75,4.267,7.714,3.071,2.419,4.667,7.693461538461539,11.077,5.0,4.990733921163641,0
6 Chocolate Love Heart T-Lights,1065,1823,6.19,6.062,3.083,3.133,3.846,7.0,4.333,5.0,3.0,12.75,2.375,8.727,15.909,14.556,6.905692307692307,11.462,8.0,4.714342388891908,0
Set/4 Red Mini Rose Candle In Bowl,747,293,6.19,2.3,5.045,3.438,2.231,1.167,18.75,3.7,2.0,1.8,1.944,9.0,1.964,2.6,4.303,14.923,5.0,4.868284807341802,0
S/4 Ivory Mini Rose Candle In Bowl,806,974,6.19,2.588,5.0,3.222,2.2,10.75,16.273,3.062,3.818,2.556,2.0,5.125,2.737,3.5,4.833153846153846,13.308,5.0,3.416896564828257,0
S/4 Pink Flower Candles In Bowl,923,978,6.19,1.909,3.316,5.05,4.174,4.375,6.4,7.857,1.6,3.667,3.611,5.923,5.542,2.444,4.297538461538462,15.385,5.0,4.269652700032188,1
15cm Christmas Glass Ball 20 Lights,1359,813,6.19,2.651,1.8,0.0,0.0,0.0,2.0,1.0,4.2,2.8,6.5,4.405,5.982,2.762,2.623076923076923,28.5,6.0,4.242034506130496,0
Romantic Pinks Ribbons,1218,1067,6.19,4.118,13.688,5.235,4.846,4.923,5.625,5.0,3.6,6.167,5.136,3.643,3.818,2.375,5.244153846153846,17.846,6.0,3.0880018454562963,1
Chocolate Box Ribbons,1728,944,6.19,3.55,11.16,3.9,6.05,3.923,11.0,3.176,3.964,4.517,4.517,5.163,3.118,7.4,5.495230769230769,25.231,6.0,3.0053800143809783,0
Urban Black Ribbons,849,715,6.19,3.714,8.345,4.6,8.333,3.0,7.6,2.0,4.4,3.429,2.333,3.147,4.556,4.1,4.581307692307692,14.462,5.0,2.409335618159901,1
French Enamel Candleholder,1701,181,6.19,1.222,1.318,3.276,4.514,4.353,4.913,4.864,5.55,4.5,6.55,7.171,5.818,6.417,4.65123076923077,26.462,6.0,2.5932384319967765,0
French Enamel Water Basin,411,1609,6.19,5.833,5.297,1.6,1.833,3.0,2.4,1.75,2.625,2.1,2.0,2.286,2.154,1.333,2.6316153846153845,10.077,4.0,4.280196498490064,0
Cream Sweetheart Mini Chest,1793,37,6.19,2.314,3.216,1.795,5.532,2.204,2.294,2.394,2.714,2.93,5.044,2.302,4.246,7.0,3.383461538461539,42.692,4.0,4.104664609764684,0
Candy Spot Egg Warmer Rabbit,641,399,6.19,5.5,2.95,12.0,13.312,4.857,2.0,4.0,3.0,19.0,1.0,14.2,9.545,1.833,7.1690000000000005,7.0,8.0,4.223155197390833,0
Red Enchanted Forest Placemat,678,1471,6.19,5.389,3.333,2.0,4.75,8.6,3.286,7.6,3.375,5.857,28.2,3.889,6.524,2.75,6.5809999999999995,8.692,7.0,4.504218346441415,1
Cream Hanging Heart T-Light Holder,37956,153,6.19,18.253,30.011,12.617,10.234,31.408,17.386,11.252,17.147,13.487,13.503,9.85,18.132,11.667,16.534384615384617,182.923,17.0,2.989593979595953,0
Beaded Crystal Heart Green On Stick,623,1684,6.19,3.133,4.64,2.357,3.5,1.833,1.727,3.769,3.067,3.357,4.125,3.778,6.714,3.75,3.5192307692307687,13.231,4.0,5.0,1
Beaded Crystal Heart Pink On Stick,850,166,6.19,2.765,5.433,3.167,4.467,2.5,5.571,3.6,4.611,4.727,5.143,3.154,2.818,3.6,3.965846153846153,15.846,5.0,5.0,0
Black Baroque Carriage Clock,51,1991,6.19,0.0,1.235,0.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,3.333,1.2,1.75,0.8475384615384616,5.0,2.0,3.6880649695095977,0
Eau De Nil Love Bird Candle,441,834,6.19,5.0,8.684,5.75,3.6,44.0,1.667,10.0,12.0,0.0,1.0,0.0,1.0,1.333,7.233384615384614,4.273,10.0,4.58656981204449,0
Set/6 Eau De Nil Bird T-Lights,335,1941,6.19,5.556,3.118,5.125,2.667,5.5,28.333,3.0,2.111,5.2,3.25,3.0,2.4,1.0,5.404615384615385,5.538,5.0,3.8763136613524978,0
Set/6 Frog Prince T-Light Candles,479,1047,6.19,9.222,6.263,3.833,9.5,3.75,16.667,2.25,3.333,4.0,4.143,6.444,1.417,5.5,5.870923076923077,6.769,6.0,5.0,0
Basket Of Flowers Sewing Kit,813,495,6.19,17.857,8.0,65.0,14.0,9.0,13.5,5.5,3.2,6.333,8.333,14.429,2.833,1.6,13.044999999999998,5.0,12.0,3.4791650233503093,0
Victorian Sewing Kit,2519,1878,6.19,20.167,28.5,30.25,24.6,31.0,4.0,65.6,5.632,10.857,11.706,20.538,21.389,5.625,21.528,11.308,19.0,5.0,1
Green Bitty Light Chain,194,1819,6.19,1.4,1.444,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,4.192,2.364,1.4153846153846155,8.571,4.0,4.511947516541402,0
Small Hanging Ivory/Red Wood Bird,2667,925,6.19,12.12,5.381,10.556,7.6,2.75,3.286,19.167,4.9,5.5,9.208,14.111,10.976,12.19,9.057307692307692,21.154,10.0,3.327590151953685,0
Set Of 6 3d Kit Cards For Kids,1488,1564,6.19,3.818,3.25,15.2,8.5,9.8,17.0,13.154,10.6,7.833,4.222,5.281,3.85,3.526,8.156461538461537,18.231,7.0,5.0,0
Midnight Blue Pair Heart Hair Slide,32,1430,6.19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.5,3.0,2.0,1.333,1.0,1.2179230769230769,2.273,2.0,3.6504812382125,0
Green Pair Heart Hair Slides,23,1743,6.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,1.667,1.5,1.3205384615384617,1.667,2.0,4.286260695531415,0
Midnight Blue Glass/Silver Bracelet,18,852,6.04,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.5,1.333,0.0,1.5,1.0,0.7948461538461539,1.667,2.0,4.235225761399684,0
Midnight Blue Vintage Earrings,52,1174,6.19,1.333,1.143,1.0,2.0,0.0,0.0,2.0,1.0,1.75,3.333,8.0,2.0,2.0,1.9660769230769228,3.0,2.0,5.0,1
Green Vintage Earrings,39,161,6.19,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,1.667,2.0,1.3590000000000002,2.545,2.0,2.6945392076858545,0
Silver Mop Orbit Necklace,27,20,6.19,1.0,1.0,1.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.5,1.0,1.1538461538461537,1.75,2.0,4.426320467288575,0
Gold/Mop Pendant Orbit Necklace,22,570,6.19,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.333,1.5,1.0,1.0,1.0,0.9102307692307693,1.9,2.0,4.69554062180399,0
Gold Mop Orbit Drop Earrings,22,1895,6.19,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.5,1.0,1.0,1.25,1.0,0.9807692307692307,1.7,2.0,4.006701939004412,0
Gold Mop Orbit Bracelet,18,1269,6.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,2.0,1.0,2.3529920372523314,0
Glass Bead Hoop Earrings Amethyst,9,605,6.19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5384615384615384,1.5,1.0,3.057437701571347,0
Red Kukui Coconut Seed Necklace,122,473,6.19,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.5,6.0,12.0,12.0,6.0,4.333,3.7563846153846154,2.5,6.0,3.3971338374331315,0
Cracked Glaze Earrings Brown,5,1561,6.19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3076923076923077,1.25,1.0,3.776654550128615,0
Diamante Hair Grip Pack/2 Crystal,45,1182,6.19,1.0,1.333,3.5,1.0,0.0,0.0,2.5,2.0,0.0,6.0,6.0,1.125,1.333,1.9839230769230767,2.8,2.0,4.155603342761941,0
Diamante Hair Grip Pack/2 Peridot,25,1757,6.19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.5,6.0,1.0,2.0,1.5,1.818,2.0,2.4780195363266277,1
Diamante Hair Grip Pack/2 Ruby,25,1811,6.04,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,3.5,1.2,1.5,1.323076923076923,2.0,2.0,4.836891214805111,1
Diamante Hair Grip Pack/2 Lt Rose,21,743,6.19,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.5,0.0,6.0,3.5,1.0,1.0,1.3076923076923077,1.875,2.0,4.899964259542735,0
Ruby Drop Chandelier Earrings,21,1799,6.19,1.0,1.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.5,1.0,1.0,1.0,1.0,1.556,2.0,3.520515294522258,0
Crystal Frog Phone Charm,102,1649,6.19,1.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.5,1.333,1.4,20.333,3.274307692307692,2.545,5.0,4.148471253178142,0
Blue Murano Twist Bracelet,39,1163,6.19,1.0,3.333,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.9486923076923075,1.364,3.0,2.167251216533252,0
Green Murano Twist Bracelet,51,1272,6.19,1.75,2.6,1.0,4.0,0.0,0.0,4.0,1.0,0.0,2.5,1.0,5.5,1.0,1.873076923076923,2.2,3.0,4.085354728882536,0
Turq Stone/Crystal Earrings,39,1573,6.19,1.0,1.0,1.0,1.0,0.0,1.333,2.0,1.0,1.0,2.667,1.0,1.0,1.333,1.1794615384615386,2.583,2.0,4.76273893218234,0
Green Stone/Crystal Earrings,14,78,6.19,1.333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.641,1.625,1.0,4.235746789674769,1
Old Rose Combo Bead Necklace,54,885,6.19,2.0,1.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.333,1.0,1.0,1.041,3.75,2.0,3.12604736696936,0
White/Pink Mini Crystals Necklace,10,296,6.19,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6923076923076923,1.167,2.0,3.5601220543584966,0
Ivory Pendant Triple Shell Necklace,9,551,6.19,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6923076923076923,1.0,2.0,3.889670152715536,0
Silver Hoop Earrings With Flower,28,1602,6.19,1.5,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.5,2.5,3.0,1.0,1.0,1.4230769230769231,1.636,2.0,3.951736286770204,0
Resin Necklace W Pastel Beads,9,105,6.19,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,1.0,0.46153846153846156,1.4,2.0,4.260512439645193,0
Ant Copper Pink Boudicca Bracelet,64,138,6.19,1.5,1.167,1.0,1.0,0.0,2.0,0.0,2.333,0.0,2.667,5.0,1.25,2.0,1.5320769230769231,3.4,2.0,5.0,1
Pink Rosebud & Pearl Necklace,12,758,6.19,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.0,0.5384615384615384,1.8,2.0,4.728618791667213,1
White Rosebud Pearl Earrings,19,581,6.19,1.0,1.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7115384615384616,2.0,2.0,5.0,0
2 Daisies Hair Comb,18,1796,6.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,6.0,3.5,1.0,1.0,1.1538461538461537,1.857,2.0,4.152296798098448,0
Daisy Hair Comb,19,1005,6.19,1.5,2.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,6.0,3.5,1.0,1.0,1.4230769230769231,1.333,3.0,2.422954490986586,1
Daisy Hair Band,85,203,6.19,4.25,2.0,0.0,1.5,0.0,12.0,2.25,1.286,1.0,6.5,12.0,1.5,1.0,3.4835384615384615,3.455,3.0,2.974674608617069,0
Butterfly Hair Band,38,1662,6.19,1.0,1.0,1.0,0.0,0.0,0.0,4.333,1.25,0.0,4.5,4.0,1.333,1.333,1.5191538461538459,2.556,3.0,1.9716134186596876,1
White Glass Chunky Charm Bracelet,27,17,6.19,1.0,1.0,1.0,1.0,1.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.25,0.8807692307692307,2.273,2.0,2.1610265183004898,0
Tigris Eye Chunky Charm Bracelet,23,1564,6.19,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.8846153846153846,2.0,2.0,3.399307747518703,1
Classic Diamante Earrings Jet,14,1532,6.19,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,3.5,1.0,1.0,1.2692307692307692,1.111,2.0,5.0,1
Drop Diamante Earrings Crystal,26,1164,6.19,1.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,2.1538461538461537,1.364,3.0,5.0,1
Amethyst Glass/Shell/Pearl Necklace,15,922,6.04,1.0,1.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6538461538461539,1.75,2.0,5.0,0
Black 3 Bead Drop Earrings,14,737,6.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,3.5,0.0,1.0,1.1153846153846154,1.429,2.0,4.580274133027272,0
Amber Drop Earrings W Long Beads,40,532,6.19,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,4.75,3.5,1.0,1.25,1.3076923076923077,2.4,3.0,2.2815816990195903,0
Black Drop Earrings W Long Beads,10,1761,6.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.46153846153846156,1.667,1.0,4.390891822676547,0
Black Chunky Bead Bracelet W Strap,22,874,6.19,1.0,1.0,1.5,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0384615384615385,1.8,2.0,2.766441089219913,0
Amethyst Diamante Expandable Ring,23,1905,6.19,1.75,1.0,0.0,0.0,2.667,0.0,0.0,0.0,1.0,6.0,3.5,1.0,1.0,1.3782307692307694,1.75,3.0,5.0,0
Drop Earrings W Flower & Leaf,10,123,6.19,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.5769230769230769,1.333,2.0,3.9675240795186113,0
Silver Lariat 40cm,26,988,6.19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.333,6.0,2.0,1.333307692307692,1.25,3.0,3.3715191247133234,0
Jade Drop Earrings W Filigree,42,1315,6.19,1.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,2.0,3.0,2.333,1.5,1.5,1.6409999999999998,2.364,2.0,3.9268498766675104,0
Vintage Rose Bead Bracelet Raspberr,75,1890,6.19,1.375,1.571,1.0,1.0,0.0,1.5,4.0,1.0,1.333,1.0,5.0,2.375,1.571,1.748076923076923,3.667,2.0,3.732292274620375,1
Purple Sweetheart Bracelet,78,35,6.19,1.4,1.0,1.2,1.0,1.0,2.0,1.667,1.0,2.5,1.0,1.0,1.167,2.444,1.4136923076923078,3.846,2.0,3.661180958805758,0
Purple Enamel Flower Ring,69,113,6.19,1.0,2.0,0.0,1.0,1.5,2.667,4.5,3.0,0.0,5.4,2.0,1.333,2.0,2.0307692307692307,2.636,3.0,5.0,0
Black Enamel Flower Ring,86,1043,6.19,1.0,1.0,0.0,2.25,4.5,1.0,6.0,9.0,1.0,12.0,4.667,1.0,3.5,3.609,2.083,5.0,2.9851757958165184,0
Red Enamel Flower Ring,63,771,6.19,1.0,1.0,0.0,1.0,3.0,2.667,5.0,3.0,0.0,6.333,4.333,1.0,1.0,2.2563846153846154,2.0,4.0,4.501634580629312,0
Green Enamel Flower Ring,77,1837,6.19,1.0,1.667,1.0,1.5,1.667,3.5,3.333,7.0,1.0,6.75,1.0,1.0,1.0,2.416692307692308,2.385,3.0,3.8075266420424967,0
Green Enamel Flower Hair Tie,20,1920,6.19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,1.0,1.5384615384615385,1.667,2.0,3.8576189053662255,0
Pink Enamel Flower Hair Tie,22,1062,6.19,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,1.0,1.0,1.9230769230769231,1.333,3.0,3.8867126882676826,1
Crystal Diamante Star Brooch,46,1228,6.19,1.333,1.75,1.0,2.0,0.0,1.0,2.0,1.0,2.333,0.0,1.0,1.0,1.5,1.2243076923076923,2.909,2.0,4.215119851878374,0
Pair Of Pink Flower Cluster Slide,53,438,6.19,1.25,1.4,1.0,0.0,0.0,0.0,1.333,1.5,0.0,6.0,3.0,1.091,1.6,1.3980000000000001,4.222,2.0,5.0,0
Grey Acrylic Faceted Bangle,34,1156,6.19,8.333,2.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0448461538461538,2.0,2.0,2.359966008104319,0
Wall Tidy Retrospot,2288,1011,6.19,25.885,14.653,9.5,2.227,2.333,7.364,4.471,4.244,4.115,2.429,1.5,2.812,2.125,6.435230769230769,22.769,6.0,4.791303776906375,0
Recycling Bag Retrospot,6910,604,6.19,7.661,16.948,9.177,5.767,7.836,7.25,7.551,9.094,7.509,9.818,19.943,5.275,6.36,9.245307692307692,58.462,10.0,5.0,0
Magnets Pack Of 4 Retro Photo,1238,1625,6.19,27.75,8.375,2.0,4.333,1.75,7.0,4.0,8.917,9.615,9.071,8.267,7.0,7.429,8.115923076923076,10.385,8.0,4.564252047195459,0
10 Colour Spaceboy Pen,6571,173,6.19,15.41,16.6,19.0,18.591,21.833,33.474,31.409,24.05,32.316,19.931,18.644,16.771,8.462,21.268538461538462,25.154,22.0,3.919021538523996,0
Lipstick Pen Red,3347,4,6.19,12.182,8.5,9.0,8.938,53.111,13.438,7.0,10.682,18.188,6.143,13.107,9.319,9.095,13.746384615384613,21.692,12.0,4.3344969053513625,0
Lipstick Pen Baby Pink,1334,627,6.19,4.889,4.5,15.167,6.0,9.25,3.333,25.75,15.7,27.167,4.188,12.091,9.139,3.875,10.849923076923078,9.923,11.0,1.9156024478489404,0
Lipstick Pen Fuschia,2598,1935,6.19,7.65,10.889,10.2,6.526,11.2,13.0,11.25,23.364,9.714,20.963,9.478,11.0,8.5,11.825692307692309,16.692,13.0,1.572785124659254,1
Toothpaste Tube Pen,1274,578,6.19,3.414,3.4,1.0,2.625,10.4,4.667,4.5,6.889,4.5,2.227,5.471,4.137,18.552,5.521692307692309,16.077,7.0,2.962849891700521,0
Set Of 9 Black Skull Balloons,2850,76,7.24,6.0,10.316,32.583,14.357,9.556,11.111,11.25,10.25,22.444,8.238,11.636,9.2,10.143,12.852615384615385,17.769,13.0,3.5297945180998065,0
Grow Your Own Basil In Enamel Mug,1051,1424,7.24,3.704,3.364,5.15,3.952,4.923,5.909,5.765,3.4,2.2,6.267,8.062,3.532,5.9,4.779076923076923,17.538,5.0,3.952080361840484,0
Pin Cushion Babushka Pink,439,811,7.24,4.0,3.24,1.0,3.0,5.0,0.0,1.0,6.0,2.0,1.944,3.048,2.412,6.812,3.0350769230769226,11.333,4.0,4.264667840649686,0
Fairy Tale Cottage Night Light,3073,1326,7.24,37.143,18.2,14.0,8.0,7.429,42.333,23.333,9.75,8.231,8.393,7.267,10.302,6.111,15.422461538461535,16.538,11.0,4.939064165877016,0
Birdhouse Garden Marker,1543,39,7.24,1.375,6.286,5.875,24.389,36.846,5.722,7.214,4.667,5.4,11.333,3.727,4.067,7.667,9.582153846153846,10.846,12.0,4.416462595837516,0
Plasmatronic Lamp,71,1705,7.24,6.667,6.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.5,1.2,4.2,2.3513076923076923,3.111,3.0,4.147905729959504,0
Natural Slate Rectangle Chalkboard,3196,1941,7.24,4.15,7.792,9.742,8.629,9.323,8.31,6.5,7.242,8.676,6.025,9.158,6.353,2.923,7.294076923076924,32.846,8.0,2.7537346629300514,0
Mini Jigsaw Circus Parade,2519,784,7.24,14.214,30.667,30.429,53.5,132.25,19.6,29.0,4.857,54.0,5.625,14.8,9.846,35.857,33.43423076923078,7.154,30.0,3.705608754589425,0
Mini Jigsaw Spaceboy,4521,1452,7.24,14.846,74.6,37.364,9.5,69.667,28.111,13.7,3.917,33.727,24.412,33.833,15.125,29.85,29.896307692307687,13.846,28.0,4.119245369214172,1
Picture Dominoes,3189,1084,7.24,8.174,4.857,13.15,7.1,8.5,15.762,6.312,5.692,4.5,8.147,9.8,9.346,9.136,8.498153846153846,27.923,9.0,3.693556167911495,0
Plasters In Tin Spaceboy,8082,1163,7.24,7.154,31.804,6.486,15.044,7.333,10.814,13.108,12.0,14.048,10.712,9.577,10.185,6.526,11.907,53.615,13.0,4.23068150163005,1
Plasters In Tin Skulls,4293,578,7.24,5.721,13.783,10.118,5.659,5.318,9.441,8.355,5.0,8.75,10.315,8.493,5.626,5.724,7.869461538461538,45.615,8.0,5.0,0
Plasters In Tin Woodland Animals,7813,665,7.24,6.391,22.87,5.963,14.367,7.594,8.776,15.872,11.725,9.526,12.11,9.659,9.457,5.171,10.729307692307692,56.077,12.0,5.0,1
Plasters In Tin Strongman,6023,682,7.24,12.404,10.407,22.778,21.757,10.929,9.341,19.786,9.227,12.214,13.83,7.971,6.185,7.167,12.615076923076925,41.077,12.0,5.0,1
Plasters In Tin Vintage Paisley,4721,1339,7.24,5.446,20.452,9.069,12.306,7.219,10.286,3.607,5.389,10.59,8.528,7.123,5.845,5.533,8.56869230769231,45.308,9.0,5.0,1
